Fecha,Super_TCROC,Super_TCROCM,Super_ETCROC,Super_ETCROCM,Regular_TCROC,Regular_TCROCM,Regular_ETCROC,Regular_ETCROCM,Diesel_TCROC,Diesel_TCROCM,Diesel_ETCROC,Diesel_ETCROCM,Kerosene_TCROC,Kerosene_TCROCM,Kerosene_ETCROC,Kerosene_ETCROCM
2020-06-22,0.02502304189289606,0.02502304189289606,0.02464735858817968,0.02464735858817968,0.026868930181223494,0.026868930181223494,0.026167033843648158,0.026167033843648158,0.030016970521497655,0.030016970521497655,0.02982810466837904,0.02982810466837904,0.0551354078679831,0.0551354078679831,0.053756683261807936,0.053756683261807936
2020-06-29,0.018722801151942914,0.018722801151942914,0.017998362840588866,0.017998362840588866,0.024860538643624475,0.024860538643624475,0.0251821006853421,0.0251821006853421,0.026559062317375925,0.026559062317375925,0.026147322497600767,0.026147322497600767,0.04241063880094953,0.04241063880094953,0.04152866742279948,0.04152866742279948
2020-07-06,0.014326952280457883,0.014326952280457883,0.014263527931348774,0.014263527931348774,0.022262383438349076,0.022262383438349076,0.021512045680609937,0.021512045680609937,0.021119084487575046,0.021119084487575046,0.020577084619883834,0.020577084619883834,0.03126689412712835,0.03126689412712835,0.03019816818422072,0.03019816818422072
2020-07-13,0.007269989827098922,0.007269989827098922,0.0061065741674175555,0.0061065741674175555,0.016323077880119774,0.016323077880119774,0.016016067936627687,0.016016067936627687,0.01786079934965268,0.01786079934965268,0.01781826714098722,0.01781826714098722,0.023587577720249664,0.023587577720249664,0.02327914699272804,0.02327914699272804
2020-07-20,0.008517816323501792,0.008517816323501792,0.00988711435842693,0.00988711435842693,0.009816620866650805,0.009816620866650805,0.00898536827697205,0.00898536827697205,0.013911565783826907,0.013911565783826907,0.013269976477049195,0.013269976477049195,0.016588902930499083,0.016588902930499083,0.015679716372290597,0.015679716372290597
2020-07-27,0.010570563264795885,0.010570563264795885,0.009583413011781783,0.009583413011781783,0.004876658058784233,0.004876658058784233,0.004826671305377062,0.004826671305377062,0.009638479776666431,0.009638479776666431,0.009518390590077086,0.009518390590077086,0.011930718198880808,0.011930718198880808,0.01200105625934933,0.01200105625934933
2020-08-03,0.0034975535524610635,0.0034975535524610635,0.0032252350034509547,0.0032252350034509547,0.0024894669685682214,0.0024894669685682214,0.0021199756964895844,0.0021199756964895844,0.007979994396456469,0.007979994396456469,0.007808223488748434,0.007808223488748434,0.01085438297133301,0.01085438297133301,0.010598493164769351,0.010598493164769351
2020-08-10,0.0004882765659863786,0.0004882765659863786,0.0002290208961825968,0.0002290208961825968,0.0017486405514168801,0.0017486405514168801,0.0019858965876191625,0.0019858965876191625,0.00730083329215403,0.00730083329215403,0.007351084998082236,0.007351084998082236,0.011671602078061616,0.011671602078061616,0.012064779571039352,0.012064779571039352
2020-08-17,-0.003058207650011413,-0.003058207650011413,-0.003425642308285015,-0.003425642308285015,0.0005330812606050284,0.0005330812606050284,8.303355062277973e-05,8.303355062277973e-05,0.0046145705666835735,0.0046145705666835735,0.004095211184167891,0.004095211184167891,0.010714134024902178,0.010714134024902178,0.010164045417034417,0.010164045417034417
2020-08-24,-0.003930963983665214,-0.003930963983665214,-0.0037159512735982503,-0.0037159512735982503,-0.0007392894961610885,-0.0007392894961610885,-0.0005143872416283335,-0.0005143872416283335,0.0006130133017656636,0.0006130133017656636,0.000423385607917659,0.000423385607917659,0.005919299359525398,0.005919299359525398,0.005619779803738734,0.005619779803738734
2020-08-31,0.00024244781730597964,0.00024244781730597964,0.0007646630491033868,0.0007646630491033868,0.0035592910957378265,0.0035592910957378265,0.004092251379756107,0.004092251379756107,7.656947574141704e-05,7.656947574141704e-05,0.00017131867785202815,0.00017131867785202815,0.0033325521576816897,0.0033325521576816897,0.003174514357616731,0.003174514357616731
2020-09-07,0.0051157715818164196,0.0051157715818164196,0.005451117808286554,0.005451117808286554,0.007361889103253194,0.007361889103253194,0.007499145443741195,0.007499145443741195,-0.0009207157852463288,-0.0009207157852463288,-0.0011912970112138987,-0.0011912970112138987,0.001217079811036914,0.001217079811036914,0.0010018701348797343,0.0010018701348797343
2020-09-14,0.006740496702360765,0.006740496702360765,0.006693140432686651,0.006693140432686651,0.006768765478825767,0.006768765478825767,0.006529872329807285,0.006529872329807285,-0.0040661751224189135,-0.0040661751224189135,-0.004351634449059394,-0.004351634449059394,-0.0024341668510731163,-0.0024341668510731163,-0.002863725707144882,-0.002863725707144882
2020-09-21,0.0029716678212994285,0.0029716678212994285,0.00235835225055836,0.00235835225055836,0.0009775499120829867,0.0009775499120829867,0.00019787138031301943,0.00019787138031301943,-0.007855053976966841,-0.007855053976966841,-0.00824021111110207,-0.00824021111110207,-0.009195246475711238,-0.009195246475711238,-0.00996320706850995,-0.00996320706850995
2020-09-28,-0.001729486609876707,-0.001729486609876707,-0.0019491502150968953,-0.0019491502150968953,-0.004479529795820336,-0.004479529795820336,-0.004667073411997014,-0.004667073411997014,-0.015006171253667988,-0.015006171253667988,-0.01589157041304068,-0.01589157041304068,-0.020160318868362115,-0.020160318868362115,-0.021343015378258223,-0.021343015378258223
2020-10-12,-0.0043754722475529695,-0.0043754722475529695,-0.0046235262283422784,-0.0046235262283422784,-0.006550875793736033,-0.006550875793736033,-0.006729494782291234,-0.006729494782291234,-0.019720435330182973,-0.019720435330182973,-0.019658069261464517,-0.019658069261464517,-0.02718872243866377,-0.02718872243866377,-0.02723427106681342,-0.02723427106681342
2020-10-19,-0.0024219507037603893,-0.0024219507037603893,-0.001824493059832566,-0.001824493059832566,-0.0032815469004855435,-0.0032815469004855435,-0.002518396217186303,-0.002518396217186303,-0.010427359767769984,-0.010427359767769984,-0.008814451137589607,-0.008814451137589607,-0.015034715023816703,-0.015034715023816703,-0.012771186085695163,-0.012771186085695163
